"insee_code","year","n_AEP","n_SOU","n_SUP","n_tot"
"62316",2019,0,98,271,369
"62316",2020,0,118,118,236
"62317",2018,0,91,91,182
"62317",2019,0,98,98,196
"62317",2020,0,118,118,236
"62318",2018,0,91,91,182
"62318",2019,0,98,271,369
"62318",2020,0,118,118,236
"62319",2018,0,91,91,182
"62319",2019,0,98,98,196
"62319",2020,0,118,118,236
"62320",2018,0,91,91,182
"62320",2019,0,98,98,196
"62320",2020,0,118,118,236
"62321",2018,0,91,91,182
"62321",2019,0,98,98,196
"62321",2020,0,118,118,236
"62322",2018,0,91,91,182
"62322",2019,0,98,271,369
"62322",2020,0,118,118,236
"62323",2018,0,91,91,182
"62323",2019,0,98,98,196
"62323",2020,0,118,118,236
"62324",2018,0,91,91,182
"62324",2019,0,98,98,196
"62324",2020,0,118,118,236
"62325",2018,0,91,91,182
"62325",2019,0,98,98,196
"62325",2020,0,118,118,236
"62326",2018,0,91,91,182
"62326",2019,0,98,98,196
"62326",2020,0,118,118,236
"62327",2018,0,91,91,182
"62327",2019,0,98,98,196
"62327",2020,0,118,118,236
"62328",2018,0,91,91,182
"62328",2019,0,98,98,196
"62328",2020,0,118,118,236
"62329",2018,0,91,91,182
"62329",2019,0,98,98,196
"62329",2020,0,118,118,236
"62330",2018,0,91,91,182
"62330",2019,0,98,98,196
"62330",2020,0,118,118,236
"62331",2018,0,91,91,182
"62331",2019,0,98,98,196
"62331",2020,0,118,118,236
"62332",2018,0,91,91,182
"62332",2019,0,98,98,196
"62332",2020,0,118,118,236
"62333",2018,0,91,91,182
"62333",2019,0,98,98,196
"62333",2020,0,118,118,236
"62334",2018,0,91,91,182
"62334",2019,0,98,98,196
"62334",2020,0,118,118,236
"62335",2018,0,91,91,182
"62335",2019,0,98,271,369
"62335",2020,0,118,118,236
"62336",2018,0,91,91,182
"62336",2019,0,98,98,196
"62336",2020,0,118,118,236
"62337",2018,0,91,91,182
"62337",2019,0,98,271,369
"62337",2020,0,118,118,236
"62338",2018,0,91,91,182
"62338",2019,0,98,98,196
"62338",2020,0,118,118,236
"62339",2018,0,91,91,182
"62339",2019,0,98,271,369
"62339",2020,0,118,118,236
"62340",2018,0,91,91,182
"62340",2019,0,98,98,196
"62340",2020,0,118,118,236
"62341",2018,0,91,91,182
"62341",2019,0,98,98,196
"62341",2020,0,118,118,236
"62342",2018,0,91,91,182
"62342",2019,0,98,98,196
"62342",2020,0,118,118,236
"62343",2018,0,91,91,182
"62343",2019,0,98,98,196
"62343",2020,0,118,118,236
"62344",2018,0,91,91,182
"62344",2019,0,98,98,196
"62344",2020,0,118,118,236
"62345",2018,0,91,91,182
"62345",2019,0,98,271,369
"62345",2020,0,118,118,236
"62346",2018,0,91,91,182
"62346",2019,0,98,271,369
"62346",2020,0,118,118,236
"62347",2018,0,91,91,182
"62347",2019,0,98,98,196
"62347",2020,0,118,118,236
"62348",2018,0,91,91,182
"62348",2019,0,98,271,369
"62348",2020,0,118,118,236
"62349",2018,0,91,91,182
"62349",2019,0,98,98,196
"62349",2020,0,118,118,236
"62350",2018,0,91,91,182
"62350",2019,0,98,98,196
"62350",2020,0,118,118,236
"62351",2018,0,91,91,182
"62351",2019,0,98,98,196
"62351",2020,0,118,118,236
"62352",2018,0,91,91,182
"62352",2019,0,98,271,369
"62352",2020,0,118,118,236
"62353",2018,0,91,91,182
"62353",2019,0,98,98,196
"62353",2020,0,118,118,236
"62354",2018,0,91,91,182
"62354",2019,0,98,98,196
"62354",2020,0,118,118,236
"62355",2018,0,91,91,182
"62355",2019,0,98,98,196
"62355",2020,0,118,118,236
"62356",2018,0,91,91,182
"62356",2019,0,98,98,196
"62356",2020,0,118,118,236
"62357",2018,0,91,91,182
"62357",2019,0,98,271,369
"62357",2020,0,118,118,236
"62358",2018,0,91,91,182
"62358",2019,0,98,98,196
"62358",2020,0,118,118,236
"62359",2018,0,91,91,182
"62359",2019,0,98,271,369
"62359",2020,0,118,118,236
"62360",2018,0,91,91,182
"62360",2019,0,98,98,196
"62360",2020,0,118,118,236
"62361",2018,0,91,91,182
"62361",2019,0,98,271,369
"62361",2020,0,118,118,236
"62362",2018,0,91,91,182
"62362",2019,0,98,98,196
"62362",2020,0,118,118,236
"62363",2018,0,91,91,182
"62363",2019,0,98,98,196
"62363",2020,0,118,118,236
"62364",2018,0,91,91,182
"62364",2019,0,98,98,196
"62364",2020,0,118,118,236
"62365",2018,0,91,91,182
"62365",2019,0,98,271,369
"62365",2020,0,118,118,236
"62366",2018,0,91,91,182
"62366",2019,0,98,98,196
"62366",2020,0,118,118,236
"62367",2018,0,91,91,182
"62367",2019,0,98,271,369
"62367",2020,0,118,118,236
"62368",2018,0,91,91,182
"62368",2019,0,98,98,196
"62368",2020,0,118,118,236
"62369",2018,0,91,91,182
"62369",2019,0,98,98,196
"62369",2020,0,118,118,236
"62370",2018,0,91,91,182
"62370",2019,0,98,271,369
"62370",2020,0,118,118,236
"62371",2018,0,91,91,182
"62371",2019,0,98,98,196
"62371",2020,0,118,118,236
"62372",2018,0,91,91,182
"62372",2019,0,98,271,369
"62372",2020,0,118,118,236
"62373",2018,0,91,91,182
"62373",2019,0,98,98,196
"62373",2020,0,118,118,236
"62374",2018,0,91,91,182
"62374",2019,0,98,98,196
"62374",2020,0,118,118,236
"62375",2018,0,91,91,182
"62375",2019,0,98,98,196
"62375",2020,0,118,118,236
"62376",2018,0,91,91,182
"62376",2019,0,98,98,196
"62376",2020,0,118,118,236
"62377",2018,0,91,91,182
"62377",2019,0,98,98,196
"62377",2020,0,118,118,236
"62378",2018,0,91,91,182
"62378",2019,0,98,98,196
"62378",2020,0,118,118,236
"62379",2018,0,91,91,182
"62379",2019,0,98,98,196
"62379",2020,0,118,118,236
"62380",2018,0,91,91,182
"62380",2019,0,98,98,196
"62380",2020,0,118,118,236
"62381",2018,0,91,91,182
"62381",2019,0,98,271,369
"62381",2020,0,118,118,236
"62382",2018,0,91,91,182
"62382",2019,0,98,271,369
"62382",2020,0,118,118,236
"62383",2018,0,91,91,182
"62383",2019,0,98,98,196
"62383",2020,0,118,118,236
"62384",2018,0,91,91,182
"62384",2019,0,98,98,196
"62384",2020,0,118,118,236
"62385",2018,0,91,91,182
"62385",2019,0,98,271,369
"62385",2020,0,118,118,236
"62386",2018,0,91,91,182
"62386",2019,0,98,98,196
"62386",2020,0,118,118,236
"62387",2018,0,91,91,182
"62387",2019,0,98,98,196
"62387",2020,0,118,118,236
"62388",2018,0,91,91,182
"62388",2019,0,98,271,369
"62388",2020,0,118,118,236
"62389",2018,0,91,91,182
"62389",2019,0,98,271,369
"62389",2020,0,118,118,236
"62390",2018,0,91,91,182
"62390",2019,0,98,271,369
"62390",2020,0,118,118,236
"62391",2018,0,91,91,182
"62391",2019,0,98,98,196
"62391",2020,0,118,118,236
"62392",2018,0,91,91,182
"62392",2019,0,98,98,196
"62392",2020,0,118,118,236
"62393",2018,0,91,91,182
"62393",2019,0,98,98,196
"62393",2020,0,118,118,236
"62395",2018,0,91,91,182
"62395",2019,0,98,271,369
"62395",2020,0,118,118,236
"62396",2018,0,91,91,182
"62396",2019,0,98,271,369
"62396",2020,0,118,118,236
"62397",2018,0,91,91,182
"62397",2019,0,98,98,196
"62397",2020,0,118,118,236
"62398",2018,0,91,91,182
"62398",2019,0,98,271,369
"62398",2020,0,118,118,236
"62399",2018,0,91,91,182
"62399",2019,0,98,98,196
"62399",2020,0,118,118,236
"62400",2018,0,91,91,182
"62400",2019,0,98,98,196
"62400",2020,0,118,118,236
"62401",2018,0,91,91,182
"62401",2019,0,98,98,196
"62401",2020,0,118,118,236
"62402",2018,0,91,91,182
"62402",2019,0,98,98,196
"62402",2020,0,118,118,236
"62403",2018,0,91,91,182
"62403",2019,0,98,98,196
"62403",2020,0,118,118,236
"62404",2018,0,91,91,182
"62404",2019,0,98,271,369
"62404",2020,0,118,118,236
"62405",2018,0,91,91,182
"62405",2019,0,98,98,196
"62405",2020,0,118,118,236
"62406",2018,0,91,91,182
"62406",2019,0,98,98,196
"62406",2020,0,118,118,236
"62407",2018,0,91,91,182
"62407",2019,0,98,98,196
"62407",2020,0,118,118,236
"62408",2018,0,91,91,182
"62408",2019,0,98,98,196
"62408",2020,0,118,118,236
"62409",2018,0,91,91,182
"62409",2019,0,98,98,196
"62409",2020,0,118,118,236
"62410",2018,0,91,91,182
"62410",2019,0,98,98,196
"62410",2020,0,118,118,236
"62411",2018,0,91,91,182
"62411",2019,0,98,271,369
"62411",2020,0,118,118,236
"62412",2018,0,91,91,182
"62412",2019,0,98,98,196
"62412",2020,0,118,118,236
"62413",2018,0,91,91,182
"62413",2019,0,98,98,196
"62413",2020,0,118,118,236
"62414",2018,0,91,91,182
"62414",2019,0,98,98,196
"62414",2020,0,118,118,236
"62415",2018,0,91,91,182
"62415",2019,0,98,98,196
"62415",2020,0,118,118,236
"62416",2018,0,91,91,182
"62416",2019,0,98,271,369
"62416",2020,0,118,118,236
"62418",2018,0,91,91,182
"62418",2019,0,98,98,196
"62418",2020,0,118,118,236
"62419",2018,0,91,91,182
"62419",2019,0,98,98,196
"62419",2020,0,118,118,236
"62421",2018,0,91,91,182
"62421",2019,0,98,98,196
"62421",2020,0,118,118,236
"62422",2018,0,91,91,182
"62422",2019,0,98,98,196
"62422",2020,0,118,118,236
"62423",2018,0,91,91,182
"62423",2019,0,98,98,196
"62423",2020,0,118,118,236
"62424",2018,0,91,91,182
"62424",2019,0,98,98,196
"62424",2020,0,118,118,236
"62425",2018,0,91,91,182
"62425",2019,0,98,98,196
"62425",2020,0,118,118,236
"62426",2018,0,91,91,182
"62426",2019,0,98,98,196
"62426",2020,0,118,118,236
"62427",2018,0,91,91,182
"62427",2019,0,98,98,196
"62427",2020,0,118,118,236
"62428",2018,0,91,91,182
"62428",2019,0,98,98,196
"62428",2020,0,118,118,236
"62429",2018,0,91,91,182
"62429",2019,0,98,98,196
"62429",2020,0,118,118,236
"62430",2018,0,91,91,182
"62430",2019,0,98,271,369
"62430",2020,0,118,118,236
"62432",2018,0,91,91,182
"62432",2019,0,98,98,196
"62432",2020,0,118,118,236
"62433",2018,0,91,91,182
"62433",2019,0,98,271,369
"62433",2020,0,118,118,236
"62434",2018,0,91,91,182
"62434",2019,0,98,98,196
"62434",2020,0,118,118,236
"62435",2018,0,91,91,182
"62435",2019,0,98,271,369
"62435",2020,0,118,118,236
"62436",2018,0,91,91,182
"62436",2019,0,98,271,369
"62436",2020,0,118,118,236
"62437",2018,0,91,91,182
"62437",2019,0,98,98,196
"62437",2020,0,118,118,236
"62438",2018,0,91,91,182
"62438",2019,0,98,98,196
"62438",2020,0,118,118,236
"62439",2018,0,91,91,182
"62439",2019,0,98,98,196
"62439",2020,0,118,118,236
"62440",2018,0,91,91,182
"62440",2019,0,98,98,196
"62440",2020,0,118,118,236
"62441",2018,0,91,91,182
"62441",2019,0,98,98,196
"62441",2020,0,118,118,236
"62442",2018,0,91,91,182
"62442",2019,0,98,271,369
"62442",2020,0,118,118,236
"62443",2018,0,91,91,182
"62443",2019,0,98,98,196
"62443",2020,0,118,118,236
"62444",2018,0,91,91,182
"62444",2019,0,98,98,196
"62444",2020,0,118,118,236
"62445",2018,0,91,91,182
"62445",2019,0,98,98,196
"62445",2020,0,118,118,236
"62446",2018,0,91,91,182
"62446",2019,0,98,98,196
"62446",2020,0,118,118,236
"62447",2018,0,91,91,182
"62447",2019,0,98,271,369
"62447",2020,0,118,118,236
"62448",2018,0,91,91,182
"62448",2019,0,98,98,196
"62448",2020,0,118,118,236
"62449",2018,0,91,91,182
"62449",2019,0,98,271,369
"62449",2020,0,118,118,236
"62450",2018,0,91,91,182
"62450",2019,0,98,98,196
"62450",2020,0,118,118,236
"62451",2018,0,91,91,182
"62451",2019,0,98,98,196
"62451",2020,0,118,118,236
"62452",2018,0,91,91,182
"62452",2019,0,98,98,196
"62452",2020,0,118,118,236
"62453",2018,0,91,91,182
"62453",2019,0,98,98,196
"62453",2020,0,118,118,236
"62454",2018,0,91,91,182
"62454",2019,0,98,98,196
"62454",2020,0,118,118,236
"62455",2018,0,91,91,182
"62455",2019,0,98,98,196
"62455",2020,0,118,118,236
"62456",2018,0,91,91,182
"62456",2019,0,98,98,196
"62456",2020,0,118,118,236
"62457",2018,0,91,91,182
"62457",2019,0,98,98,196
"62457",2020,0,118,118,236
"62458",2018,0,91,91,182
"62458",2019,0,98,98,196
"62458",2020,0,118,118,236
"62459",2018,0,91,91,182
"62459",2019,0,98,271,369
"62459",2020,0,118,118,236
"62460",2018,0,91,91,182
"62460",2019,0,98,98,196
"62460",2020,0,118,118,236
"62461",2018,0,91,91,182
"62461",2019,0,98,271,369
"62461",2020,0,118,118,236
"62462",2018,0,91,91,182
"62462",2019,0,98,98,196
"62462",2020,0,118,118,236
"62463",2018,0,91,91,182
"62463",2019,0,98,98,196
"62463",2020,0,118,118,236
"62464",2018,0,91,91,182
"62464",2019,0,98,98,196
"62464",2020,0,118,118,236
"62465",2018,0,91,91,182
"62465",2019,0,98,98,196
"62465",2020,0,118,118,236
"62466",2018,0,91,91,182
"62466",2019,0,98,271,369
"62466",2020,0,118,118,236
"62467",2018,0,91,91,182
"62467",2019,0,98,271,369
"62467",2020,0,118,118,236
"62468",2018,0,91,91,182
"62468",2019,0,98,271,369
"62468",2020,0,118,118,236
"62469",2018,0,91,91,182
"62469",2019,0,98,98,196
"62469",2020,0,118,118,236
"62470",2018,0,91,91,182
"62470",2019,0,98,271,369
"62470",2020,0,118,118,236
"62471",2018,0,91,91,182
"62471",2019,0,98,98,196
"62471",2020,0,118,118,236
"62472",2018,0,91,91,182
"62472",2019,0,98,271,369
"62472",2020,0,118,118,236
"62473",2018,0,91,91,182
"62473",2019,0,98,98,196
"62473",2020,0,118,118,236
"62474",2018,0,91,91,182
"62474",2019,0,98,98,196
"62474",2020,0,118,118,236
"62475",2018,0,91,91,182
"62475",2019,0,98,271,369
"62475",2020,0,118,118,236
"62476",2018,0,91,91,182
"62476",2019,0,98,98,196
"62476",2020,0,118,118,236
"62477",2018,0,91,91,182
"62477",2019,0,98,98,196
"62477",2020,0,118,118,236
"62478",2018,0,91,91,182
"62478",2019,0,98,98,196
"62478",2020,0,118,118,236
"62479",2018,0,91,91,182
"62479",2019,0,98,98,196
"62479",2020,0,118,118,236
"62480",2018,0,91,91,182
"62480",2019,0,98,98,196
"62480",2020,0,118,118,236
"62481",2018,0,91,91,182
"62481",2019,0,98,271,369
"62481",2020,0,118,118,236
"62483",2018,0,91,91,182
"62483",2019,0,98,98,196
"62483",2020,0,118,118,236
"62484",2018,0,91,91,182
"62484",2019,0,98,98,196
"62484",2020,0,118,118,236
"62485",2018,0,91,91,182
"62485",2019,0,98,98,196
"62485",2020,0,118,118,236
"62486",2018,0,91,91,182
"62486",2019,0,98,98,196
"62486",2020,0,118,118,236
"62487",2018,0,91,91,182
"62487",2019,0,98,98,196
"62487",2020,0,118,118,236
"62488",2018,0,91,91,182
"62488",2019,0,98,98,196
"62488",2020,0,118,118,236
"62489",2018,0,91,91,182
"62489",2019,0,98,98,196
"62489",2020,0,118,118,236
"62490",2018,0,91,91,182
"62490",2019,0,98,98,196
"62490",2020,0,118,118,236
"62491",2018,0,91,91,182
"62491",2019,0,98,98,196
"62491",2020,0,118,118,236
"62492",2018,0,91,91,182
"62492",2019,0,98,271,369
"62492",2020,0,118,118,236
"62493",2018,0,91,91,182
"62493",2019,0,98,98,196
"62493",2020,0,118,118,236
"62494",2018,0,91,91,182
"62494",2019,0,98,98,196
"62494",2020,0,118,118,236
"62495",2018,0,91,91,182
"62495",2019,0,98,98,196
"62495",2020,0,118,118,236
"62496",2018,0,91,91,182
"62496",2019,0,98,98,196
"62496",2020,0,118,118,236
"62497",2018,0,91,91,182
"62497",2019,0,98,98,196
"62497",2020,0,118,118,236
"62498",2018,0,91,91,182
"62498",2019,0,98,98,196
"62498",2020,0,118,118,236
"62499",2018,0,91,91,182
"62499",2019,0,98,271,369
"62499",2020,0,118,118,236
"62500",2018,0,91,91,182
"62500",2019,0,98,98,196
"62500",2020,0,118,118,236
"62501",2018,0,91,91,182
"62501",2019,0,98,271,369
"62501",2020,0,118,118,236
"62502",2018,0,91,91,182
"62502",2019,0,98,98,196
"62502",2020,0,118,118,236
"62503",2018,0,91,91,182
"62503",2019,0,98,98,196
"62503",2020,0,118,118,236
"62504",2018,0,91,91,182
"62504",2019,0,98,98,196
"62504",2020,0,118,118,236
"62505",2018,0,91,91,182
"62505",2019,0,98,98,196
"62505",2020,0,118,118,236
"62506",2018,0,91,91,182
"62506",2019,0,98,98,196
"62506",2020,0,118,118,236
"62507",2018,0,91,91,182
"62507",2019,0,98,271,369
"62507",2020,0,118,118,236
"62508",2018,0,91,91,182
"62508",2019,0,98,98,196
"62508",2020,0,118,118,236
"62509",2018,0,91,91,182
"62509",2019,0,98,98,196
"62509",2020,0,118,118,236
"62510",2018,0,91,91,182
"62510",2019,0,98,98,196
"62510",2020,0,118,118,236
"62511",2018,0,91,91,182
"62511",2019,0,98,271,369
"62511",2020,0,118,118,236
"62512",2018,0,91,91,182
"62512",2019,0,98,98,196
"62512",2020,0,118,118,236
"62513",2018,0,91,91,182
"62513",2019,0,98,271,369
"62513",2020,0,118,118,236
"62514",2018,0,91,91,182
"62514",2019,0,98,271,369
"62514",2020,0,118,118,236
"62515",2018,0,91,91,182
"62515",2019,0,98,98,196
"62515",2020,0,118,118,236
"62516",2018,0,91,91,182
"62516",2019,0,98,98,196
"62516",2020,0,118,118,236
"62517",2018,0,91,91,182
"62517",2019,0,98,98,196
"62517",2020,0,118,118,236
"62518",2018,0,91,91,182
"62518",2019,0,98,271,369
"62518",2020,0,118,118,236
"62519",2018,0,91,91,182
"62519",2019,0,98,98,196
"62519",2020,0,118,118,236
"62520",2018,0,91,91,182
"62520",2019,0,98,98,196
"62520",2020,0,118,118,236
"62521",2018,0,91,91,182
"62521",2019,0,98,271,369
"62521",2020,0,118,118,236
"62522",2018,0,91,91,182
"62522",2019,0,98,271,369
"62522",2020,0,118,118,236
"62523",2018,0,91,91,182
"62523",2019,0,98,98,196
"62523",2020,0,118,118,236
"62524",2018,0,91,91,182
"62524",2019,0,98,98,196
"62524",2020,0,118,118,236
"62525",2018,0,91,91,182
"62525",2019,0,98,98,196
"62525",2020,0,118,118,236
"62526",2018,0,91,91,182
"62526",2019,0,98,98,196
"62526",2020,0,118,118,236
"62527",2018,0,91,91,182
"62527",2019,0,98,271,369
"62527",2020,0,118,118,236
"62528",2018,0,91,91,182
"62528",2019,0,98,98,196
"62528",2020,0,118,118,236
"62529",2018,0,91,91,182
"62529",2019,0,98,98,196
"62529",2020,0,118,118,236
"62530",2018,0,91,91,182
"62530",2019,0,98,98,196
"62530",2020,0,118,118,236
"62531",2018,0,91,91,182
"62531",2019,0,98,98,196
"62531",2020,0,118,118,236
"62532",2018,0,91,91,182
"62532",2019,0,98,98,196
"62532",2020,0,118,118,236
"62533",2018,0,91,91,182
"62533",2019,0,98,98,196
"62533",2020,0,118,118,236
"62534",2018,0,91,91,182
"62534",2019,0,98,98,196
"62534",2020,0,118,118,236
"62535",2018,0,91,91,182
"62535",2019,0,98,271,369
"62535",2020,0,118,118,236
"62536",2018,0,91,91,182
"62536",2019,0,98,98,196
"62536",2020,0,118,118,236
"62537",2018,0,91,91,182
"62537",2019,0,98,271,369
"62537",2020,0,118,118,236
"62538",2018,0,91,91,182
"62538",2019,0,98,271,369
"62538",2020,0,118,118,236
"62539",2018,0,91,91,182
"62539",2019,0,98,271,369
"62539",2020,0,118,118,236
"62540",2018,0,91,91,182
"62540",2019,0,98,98,196
"62540",2020,0,118,118,236
"62541",2018,0,91,91,182
"62541",2019,0,98,271,369
"62541",2020,0,118,118,236
"62542",2018,0,91,91,182
"62542",2019,0,98,271,369
"62542",2020,0,118,118,236
"62543",2018,0,91,91,182
"62543",2019,0,98,98,196
"62543",2020,0,118,118,236
"62544",2018,0,91,91,182
"62544",2019,0,98,271,369
"62544",2020,0,118,118,236
"62545",2018,0,91,91,182
"62545",2019,0,98,98,196
"62545",2020,0,118,118,236
"62546",2018,0,91,91,182
"62546",2019,0,98,98,196
"62546",2020,0,118,118,236
"62547",2018,0,91,91,182
"62547",2019,0,98,271,369
"62547",2020,0,118,118,236
"62548",2018,0,91,91,182
"62548",2019,0,98,98,196
"62548",2020,0,118,118,236
"62549",2018,0,91,91,182
"62549",2019,0,98,271,369
"62549",2020,0,118,118,236
"62550",2018,0,91,91,182
"62550",2019,0,98,271,369
"62550",2020,0,118,118,236
"62551",2018,0,91,91,182
"62551",2019,0,98,271,369
"62551",2020,0,118,118,236
"62552",2018,0,91,91,182
"62552",2019,0,98,271,369
"62552",2020,0,118,118,236
"62553",2018,0,91,91,182
"62553",2019,0,98,98,196
"62553",2020,0,118,118,236
"62554",2018,0,91,91,182
"62554",2019,0,98,271,369
"62554",2020,0,118,118,236
"62555",2018,0,91,91,182
"62555",2019,0,98,98,196
"62555",2020,0,118,118,236
"62556",2018,0,91,91,182
"62556",2019,0,98,271,369
"62556",2020,0,118,118,236
"62557",2018,0,91,91,182
"62557",2019,0,98,98,196
"62557",2020,0,118,118,236
"62558",2018,0,91,91,182
"62558",2019,0,98,98,196
"62558",2020,0,118,118,236
"62559",2018,0,91,91,182
"62559",2019,0,98,98,196
"62559",2020,0,118,118,236
"62560",2018,0,91,91,182
"62560",2019,0,98,98,196
"62560",2020,0,118,118,236
"62561",2018,0,91,91,182
"62561",2019,0,98,98,196
"62561",2020,0,118,118,236
"62562",2018,0,91,91,182
"62562",2019,0,98,98,196
"62562",2020,0,118,118,236
"62563",2018,0,91,91,182
"62563",2019,0,98,98,196
"62563",2020,0,118,118,236
"62564",2018,0,91,91,182
"62564",2019,0,98,98,196
"62564",2020,0,118,118,236
"62565",2018,0,91,91,182
"62565",2019,0,98,98,196
"62565",2020,0,118,118,236
"62566",2018,0,91,91,182
"62566",2019,0,98,98,196
"62566",2020,0,118,118,236
"62567",2018,0,91,91,182
"62567",2019,0,98,98,196
"62567",2020,0,118,118,236
"62568",2018,0,91,91,182
"62568",2019,0,98,98,196
"62568",2020,0,118,118,236
"62569",2018,0,91,91,182
"62569",2019,0,98,98,196
"62569",2020,0,118,118,236
"62570",2018,0,91,91,182
"62570",2019,0,98,98,196
"62570",2020,0,118,118,236
"62571",2018,0,91,91,182
"62571",2019,0,98,271,369
"62571",2020,0,118,118,236
"62572",2018,0,91,91,182
"62572",2019,0,98,98,196
"62572",2020,0,118,118,236
"62573",2018,0,91,91,182
"62573",2019,0,98,98,196
"62573",2020,0,118,118,236
"62574",2018,0,91,91,182
"62574",2019,0,98,98,196
"62574",2020,0,118,118,236
"62576",2018,0,91,91,182
"62576",2019,0,98,271,369
"62576",2020,0,118,118,236
"62577",2018,0,91,91,182
"62577",2019,0,98,271,369
"62577",2020,0,118,118,236
"62578",2018,0,91,91,182
"62578",2019,0,98,98,196
"62578",2020,0,118,118,236
"62579",2018,0,91,91,182
"62579",2019,0,98,98,196
"62579",2020,0,118,118,236
"62580",2018,0,91,91,182
"62580",2019,0,98,98,196
"62580",2020,0,118,118,236
"62581",2018,0,91,91,182
"62581",2019,0,98,271,369
"62581",2020,0,118,118,236
"62582",2018,0,91,91,182
"62582",2019,0,98,98,196
"62582",2020,0,118,118,236
"62583",2018,0,91,91,182
"62583",2019,0,98,271,369
"62583",2020,0,118,118,236
"62584",2018,0,91,91,182
"62584",2019,0,98,98,196
"62584",2020,0,118,118,236
"62585",2018,0,91,91,182
"62585",2019,0,98,271,369
"62585",2020,0,118,118,236
"62586",2018,0,91,91,182
"62586",2019,0,98,98,196
"62586",2020,0,118,118,236
"62587",2018,0,91,91,182
"62587",2019,0,98,98,196
"62587",2020,0,118,118,236
"62588",2018,0,91,91,182
"62588",2019,0,98,271,369
"62588",2020,0,118,118,236
"62589",2018,0,91,91,182
"62589",2019,0,98,98,196
"62589",2020,0,118,118,236
"62590",2018,0,91,91,182
"62590",2019,0,98,271,369
"62590",2020,0,118,118,236
"62591",2018,0,91,91,182
"62591",2019,0,98,98,196
"62591",2020,0,118,118,236
"62592",2018,0,91,91,182
"62592",2019,0,98,98,196
"62592",2020,0,118,118,236
"62593",2018,0,91,91,182
"62593",2019,0,98,98,196
"62593",2020,0,118,118,236
"62594",2018,0,91,91,182
"62594",2019,0,98,98,196
"62594",2020,0,118,118,236
